timestamp,ax,ay,az,gx,gy,gz
736,0.285522,-0.241943,0.891724,3.234863,-16.235352,-20.385740
748,0.278687,-0.251953,0.888062,-0.976562,-17.456055,-20.385740
759,0.271973,-0.250366,0.884766,-8.850098,-17.089844,-20.263670
770,0.264893,-0.244385,0.889282,-18.127441,-16.235352,-19.470215
781,0.258179,-0.234131,0.895386,-29.663084,-13.610839,-14.404296
793,0.253540,-0.218262,0.892456,-30.029295,-12.939452,-11.596679
804,0.252563,-0.210571,0.887207,-28.686522,-13.244628,-9.948730
815,0.252197,-0.221191,0.913818,-26.977537,-13.549804,-8.728027
826,0.250732,-0.221436,0.929565,-24.841307,-12.878417,-6.896972
838,0.249023,-0.226929,0.931885,-22.277830,-11.352538,-4.150391
849,0.244385,-0.237549,0.923706,-19.958496,-9.765625,-1.281738
860,0.239624,-0.245850,0.915405,-18.920898,-8.239746,-0.244141
871,0.244263,-0.245605,0.915527,-18.798828,-7.080078,-0.671387
883,0.241333,-0.248291,0.922241,-20.263670,-6.835937,0.122070
894,0.228271,-0.256958,0.927124,-22.277830,-5.187988,0.183105
905,0.220215,-0.249634,0.932373,-22.033689,-3.234863,1.159668
916,0.203735,-0.211304,0.949219,-19.104004,-2.136230,3.051758
928,0.198730,-0.203613,0.957031,-14.648437,-2.136230,4.455566
939,0.196655,-0.205322,0.964355,-9.765625,-3.051758,5.004883
950,0.194336,-0.203613,0.966797,-5.249023,-4.455566,5.310058
961,0.191895,-0.190552,0.962402,-1.159668,-5.554199,6.042480
973,0.188721,-0.174561,0.955566,8.605957,-6.225585,8.422852
984,0.186279,-0.167114,0.950806,12.329101,-6.774902,8.605957
995,0.186890,-0.173950,0.950928,13.366698,-8.605957,7.629394
1006,0.190552,-0.200928,0.960327,11.962890,-11.657714,5.859375
1018,0.195190,-0.197754,0.962402,9.277344,-14.770507,3.906250
1029,0.195557,-0.193604,0.963379,6.591796,-17.028809,2.197266
1040,0.188232,-0.204712,0.964844,4.089355,-18.615723,0.854492
1051,0.179688,-0.221313,0.966675,1.220703,-20.080564,-0.549316
1063,0.175293,-0.225708,0.968628,-5.004883,-24.963377,-1.831055
1074,0.170898,-0.221680,0.973389,-4.943848,-26.733397,-0.427246
1085,0.161987,-0.221558,0.983276,-2.929687,-25.878904,1.098633
1096,0.153442,-0.227783,0.995117,-0.427246,-22.827147,1.647949
1107,0.151978,-0.246704,1.011841,1.708984,-19.348145,1.220703
1119,0.153076,-0.255371,1.015137,2.563476,-17.578125,0.366211
1130,0.153442,-0.260254,1.019409,1.586914,-17.883301,-0.610352
1141,0.154053,-0.256958,1.027954,-1.525879,-18.859863,-1.342773
1152,0.151978,-0.252197,1.041260,-5.798339,-19.409180,-1.708984
1163,0.143677,-0.253296,1.058838,-12.512206,-20.263670,-1.342773
1175,0.132446,-0.255859,1.070801,-15.258788,-20.568846,-1.098633
1186,0.124268,-0.253784,1.069702,-17.761230,-20.385740,-0.976562
1197,0.118408,-0.250610,1.066895,-19.104004,-19.042969,-0.488281
1208,0.094116,-0.242676,1.082642,-18.188477,-15.441894,0.976562
1220,0.081543,-0.234375,1.076660,-16.174316,-9.094238,2.807617
1231,0.077881,-0.225342,1.058228,-14.404296,-1.464844,4.211426
1242,0.082397,-0.216309,1.036743,-11.291503,5.126953,4.821777
1253,0.092529,-0.211426,1.017090,-5.126953,9.521484,4.516602
1265,0.098022,-0.211548,1.000366,6.652832,13.305663,1.464844
1276,0.098022,-0.207275,0.983398,5.310058,14.221190,-0.427246
1287,0.104248,-0.195557,0.966919,0.122070,14.526366,-1.220703
1298,0.130249,-0.189453,0.931396,-4.577637,14.221190,-1.220703
1310,0.132690,-0.189087,0.916504,-6.835937,13.305663,-0.793457
1321,0.136108,-0.186768,0.902588,-8.422852,12.573241,-0.915527
1332,0.150879,-0.174683,0.891846,-8.605957,12.329101,-1.159668
1343,0.158447,-0.164917,0.895874,-6.164550,11.657714,0.183105
1355,0.160522,-0.170898,0.912354,0.366211,9.216309,3.845215
1366,0.161499,-0.185791,0.925903,0.427246,8.117676,3.967285
1377,0.166138,-0.191406,0.931519,-2.990722,6.774902,3.173828
1388,0.171021,-0.190796,0.933716,-8.789062,5.493164,2.258301
1399,0.176636,-0.160645,0.943359,-14.587401,4.638672,2.136230
1411,0.177368,-0.144165,0.949463,-17.456055,4.150391,2.990722
1422,0.172852,-0.142456,0.952515,-15.197753,3.784179,4.211426
1433,0.166016,-0.153687,0.953613,-8.422852,3.417969,5.004883
1444,0.163208,-0.170776,0.952515,-0.183105,2.990722,4.699707
1455,0.165283,-0.183838,0.950684,8.117676,1.037598,3.540039
1467,0.168701,-0.187256,0.951538,7.690429,-0.061035,4.150391
1478,0.169922,-0.186279,0.953857,6.164550,0.061035,5.615234
1489,0.167358,-0.183472,0.956543,4.089355,1.831055,7.263183
1500,0.163086,-0.171143,0.958008,2.258301,4.821777,8.361816
1512,0.167725,-0.167480,0.954346,1.770019,7.873535,8.728027
1523,0.174072,-0.170288,0.953979,2.014160,9.826660,8.239746
1534,0.179321,-0.168335,0.958008,2.075195,10.070800,7.446289
1545,0.182373,-0.163574,0.962769,2.258301,8.728027,6.713867
1556,0.180298,-0.165405,0.969360,4.211426,3.051758,5.920410
1568,0.174683,-0.172485,0.977783,5.432128,0.732422,5.798339
1579,0.169556,-0.177368,0.986816,6.347656,0.122070,5.859375
1590,0.166382,-0.176758,0.995728,7.568359,1.647949,6.286621
1601,0.160889,-0.171143,1.000244,9.216309,4.516602,6.652832
1613,0.156372,-0.184814,0.995972,9.948730,7.080078,6.164550
1624,0.155396,-0.200806,0.994263,7.995605,8.300781,4.638672
1635,0.159302,-0.200317,0.996826,3.417969,8.361816,2.624511
1646,0.161499,-0.189697,1.000000,-1.953125,7.751464,0.793457
1658,0.159668,-0.180786,1.003296,-7.995605,4.882812,-0.366211
1669,0.154541,-0.171265,1.007324,-6.896972,4.028320,0.427246
1680,0.147827,-0.165894,1.007812,-3.723144,3.784179,1.281738
1691,0.146362,-0.169067,1.001953,0.000000,3.784179,1.586914
1702,0.151733,-0.169312,1.008057,3.051758,3.723144,1.342773
1714,0.158691,-0.166382,1.016479,5.371093,4.150391,1.464844
1725,0.165649,-0.161499,1.019165,7.202148,5.493164,2.380371
1736,0.172485,-0.156372,1.013794,8.544922,7.324218,3.723144
1747,0.178711,-0.155640,1.004639,6.896972,10.070800,4.150391
1759,0.182983,-0.151733,0.994507,3.662109,10.620116,2.807617
1770,0.186157,-0.145020,0.984497,0.366211,9.887695,1.159668
1781,0.187744,-0.144043,0.977417,-2.014160,7.812500,-0.244141
1792,0.181274,-0.141602,0.976562,-3.173828,5.432128,-1.037598
1804,0.174194,-0.129395,0.978149,-3.112793,3.967285,-1.464844
1815,0.167969,-0.122314,0.982666,-1.708984,3.845215,-1.892090
1826,0.165527,-0.124023,0.986816,0.854492,5.187988,-2.136230
1837,0.169189,-0.130371,0.985107,3.662109,7.446289,-2.075195
1849,0.177002,-0.137939,0.977173,5.676269,10.437011,-2.258301
1860,0.186035,-0.143677,0.967651,4.394531,9.887695,-2.624511
1871,0.192871,-0.144653,0.960205,2.746582,8.544922,-2.990722
1882,0.200195,-0.132568,0.946899,1.708984,6.774902,-3.234863
1894,0.201050,-0.134033,0.944336,1.708984,5.004883,-3.417969
1905,0.200806,-0.142822,0.941650,2.197266,3.295898,-3.417969
1916,0.200439,-0.153442,0.937988,2.075195,1.892090,-3.295898
1927,0.199097,-0.160034,0.934814,0.610352,0.915527,-3.234863
1938,0.197266,-0.157349,0.934570,-1.647949,0.244141,-3.295898
1950,0.195312,-0.148804,0.937378,-3.540039,-0.427246,-3.662109
1961,0.192749,-0.142090,0.944458,-2.014160,-1.098633,-4.211426
1972,0.189209,-0.141846,0.954712,0.488281,-1.342773,-5.065917
1983,0.181396,-0.161255,0.965820,2.868652,-0.915527,-6.103515
1995,0.176880,-0.176636,0.970093,3.845215,-0.061035,-7.019042
2006,0.172852,-0.189697,0.974609,3.295898,1.098633,-7.507324
2017,0.170532,-0.193115,0.974609,2.075195,2.624511,-7.385253
2028,0.171387,-0.188110,0.969482,1.220703,4.272461,-6.835937
2039,0.174561,-0.183594,0.962769,1.831055,5.676269,-6.042480
2051,0.178345,-0.183228,0.957397,2.502441,5.920410,-5.859375
2062,0.184814,-0.180786,0.954834,3.601074,6.408691,-5.615234
2073,0.193604,-0.176514,0.953735,5.554199,6.896972,-5.310058
2084,0.204468,-0.182007,0.944092,8.056641,7.080078,-4.943848
2096,0.208618,-0.190430,0.937256,9.765625,6.835937,-4.882812
2107,0.213013,-0.198364,0.932251,9.948730,6.103515,-5.065917
2118,0.216553,-0.203369,0.931519,8.544922,4.699707,-5.310058
2129,0.218140,-0.205322,0.936279,6.103515,2.685547,-5.249023
2140,0.216431,-0.202148,0.943970,2.136230,-2.136230,-3.967285
2152,0.215210,-0.193604,0.949463,2.441406,-3.967285,-3.173828
2163,0.213623,-0.189819,0.952026,3.967285,-4.760742,-2.624511
2174,0.209229,-0.193481,0.953369,5.737304,-4.333496,-2.075195
2185,0.206787,-0.202271,0.959595,6.652832,-3.112793,-1.464844
2196,0.212769,-0.204346,0.965088,6.530761,-1.831055,-0.610352
2208,0.218018,-0.201416,0.970581,6.042480,-1.220703,0.427246
2219,0.219482,-0.197144,0.975708,5.676269,-1.464844,1.220703
2230,0.218628,-0.194092,0.979004,5.432128,-2.624511,1.464844
2241,0.215942,-0.192993,0.979980,4.699707,-5.615234,0.854492
2253,0.212769,-0.191772,0.980347,4.638672,-6.286621,0.671387
2264,0.210205,-0.190552,0.981323,4.821777,-5.859375,0.732422
2275,0.206665,-0.192993,0.990479,5.004883,-4.699707,0.915527
2286,0.204834,-0.197998,0.995605,4.333496,-3.356933,0.671387
2298,0.204956,-0.198975,0.996948,2.868652,-2.319336,0.122070
2309,0.206421,-0.195557,0.994019,1.403808,-1.708984,-0.366211
2320,0.206787,-0.193970,0.990479,0.976562,-1.464844,-0.549316
2331,0.205566,-0.193970,0.990967,1.647949,-1.342773,-0.427246
2342,0.204956,-0.193970,0.992920,4.394531,-0.549316,-0.122070
2354,0.204468,-0.196289,0.992920,4.455566,-0.244141,-0.305176
2365,0.203735,-0.199585,0.992554,3.051758,-0.488281,-0.610352
2376,0.206299,-0.197144,0.992798,0.915527,-0.976562,-0.854492
2387,0.207886,-0.194580,0.992065,-0.610352,-1.403808,-0.732422
2398,0.207642,-0.191650,0.991333,-1.037598,-1.464844,-0.305176
2410,0.207764,-0.187134,0.989258,-0.549316,-0.915527,0.244141
2421,0.209473,-0.183105,0.983887,0.427246,0.000000,0.549316
2432,0.211914,-0.182373,0.976562,1.953125,0.183105,0.305176
2443,0.214600,-0.181641,0.972046,2.563476,-0.915527,-0.305176
2455,0.215820,-0.177612,0.972046,3.356933,-2.563476,-1.220703
2466,0.217285,-0.175537,0.970947,4.272461,-4.394531,-2.197266
2477,0.217896,-0.180542,0.964722,5.065917,-6.225585,-3.173828
2488,0.219482,-0.182007,0.959229,5.920410,-8.178711,-3.967285
2500,0.224487,-0.183105,0.951050,7.141113,-10.681151,-4.455566
2511,0.228271,-0.181763,0.945801,8.666992,-14.099120,-4.882812
2522,0.228027,-0.180786,0.949707,10.498046,-18.920898,-5.371093
2533,0.226074,-0.183716,0.959229,14.160155,-32.226562,-7.019042
2545,0.225464,-0.187744,0.967041,15.380858,-39.001465,-7.873535
2556,0.228149,-0.192505,0.978271,16.296387,-44.982906,-8.178711
2567,0.232300,-0.201782,1.016846,17.761230,-49.438473,-7.629394
2578,0.233765,-0.208374,1.022827,20.446775,-52.551266,-6.408691
2590,0.235962,-0.217529,1.018433,23.986814,-55.725094,-5.065917
2601,0.242188,-0.227539,1.016602,26.977537,-60.119625,-3.967285
2612,0.248047,-0.246826,1.022461,27.526854,-65.429688,-2.685547
2623,0.249634,-0.267456,1.032837,17.578125,-72.570801,2.258301
2635,0.253296,-0.269287,1.041504,9.704590,-72.509766,4.455566
2646,0.261719,-0.250610,1.039673,2.014160,-72.143555,5.065917
2657,0.273682,-0.222900,1.024414,-4.394531,-74.523926,3.906250
2668,0.284424,-0.178589,0.980347,-8.728027,-81.603996,1.770019
2679,0.269897,-0.173096,0.968872,-11.047362,-92.834465,-0.976562
2691,0.240845,-0.173462,0.968384,-11.291503,-106.079094,-3.601074
2702,0.207031,-0.171997,0.979858,-9.765625,-118.957512,-5.615234
2713,0.174438,-0.171509,0.997925,-6.652832,-129.089355,-6.896972
2725,0.139648,-0.175781,1.010864,1.953125,-137.695312,-6.347656
2736,0.096069,-0.183716,1.006592,6.103515,-138.854980,-5.615234
2747,0.045532,-0.203003,0.989502,8.911133,-141.174316,-5.493164
2758,-0.052368,-0.262573,0.959717,8.728027,-144.470215,-5.187988
2770,-0.097656,-0.264038,0.952759,5.737304,-147.033691,-4.211426
2781,-0.140259,-0.258667,0.954346,1.586914,-147.705078,-2.441406
2792,-0.177979,-0.250000,0.953003,-0.915527,-145.507812,0.244141
2803,-0.210815,-0.244385,0.940918,-0.549316,-140.747070,2.929687
2815,-0.244629,-0.266724,0.925415,1.464844,-130.737305,4.760742
2826,-0.275513,-0.299316,0.915405,-0.549316,-126.403801,4.394531
2837,-0.292236,-0.304321,0.907715,-4.333496,-122.436516,4.455566
2848,-0.303345,-0.290161,0.895630,-7.446289,-119.384758,5.249023
2860,-0.346802,-0.267456,0.848389,-8.361816,-117.980949,5.981445
2871,-0.368408,-0.243774,0.823486,-6.652832,-118.957512,5.615234
2882,-0.382202,-0.213745,0.806152,-2.502441,-122.741692,4.150391
2893,-0.390503,-0.197632,0.795288,2.990722,-128.479004,2.258301
2905,-0.400146,-0.207275,0.783325,6.835937,-134.704590,0.305176
2916,-0.413330,-0.223267,0.766479,2.502441,-145.568848,-3.417969
2927,-0.425659,-0.217407,0.746460,-2.075195,-151.611328,-5.859375
2938,-0.439209,-0.191284,0.723877,-5.371093,-159.606934,-9.155273
2950,-0.518188,-0.178589,0.694092,-7.385253,-168.395981,-12.939452
2961,-0.576050,-0.184570,0.679321,-9.033203,-175.415024,-16.784668
2972,-0.630981,-0.182983,0.669556,-10.681151,-179.016098,-20.385740
2984,-0.672363,-0.174805,0.669312,-11.352538,-178.894028,-24.414061
2995,-0.706665,-0.172974,0.667236,-10.681151,-175.048813,-28.564451
3006,-0.740234,-0.173340,0.655273,-8.728027,-157.836914,-32.775879
3018,-0.770142,-0.167236,0.632446,-7.934570,-148.254395,-31.982420
3029,-0.798096,-0.153687,0.599854,-5.615234,-141.235352,-30.273436
3040,-0.845215,-0.152710,0.532349,-2.136230,-137.023926,-29.052732
3052,-0.862793,-0.161499,0.501099,0.305176,-134.094238,-29.235838
3063,-0.873901,-0.164429,0.476440,0.671387,-131.713867,-30.761717
3074,-0.885620,-0.160400,0.462402,-0.427246,-130.126953,-32.836914
3086,-0.899292,-0.153442,0.454590,-1.159668,-128.784180,-33.935547
3097,-0.916748,-0.147095,0.443359,1.770019,-122.619621,-29.907225
3108,-0.934448,-0.134277,0.430908,7.568359,-116.760246,-24.719236
3120,-0.945190,-0.124878,0.418335,16.357422,-109.252922,-18.859863
3131,-0.956909,-0.156860,0.370972,25.024412,-100.952141,-13.732909
3143,-0.962769,-0.173584,0.336670,30.334471,-93.505852,-10.620116
3154,-0.965576,-0.168701,0.309082,31.738279,-87.768547,-10.375976
3165,-0.967773,-0.161377,0.290405,30.761717,-83.496086,-13.061522
3177,-0.971558,-0.165527,0.272461,28.076170,-79.833984,-17.211914
3188,-0.971924,-0.177124,0.255005,18.737793,-73.059082,-22.766111
3199,-0.966919,-0.191895,0.241089,15.380858,-69.519043,-23.803709
3211,-0.954590,-0.189941,0.232422,14.892577,-65.551758,-24.047850
3222,-0.909302,-0.123657,0.232788,17.578125,-61.706539,-23.254393
3233,-0.883057,-0.096436,0.230103,21.850584,-59.020992,-20.874022
3245,-0.874756,-0.083618,0.217773,25.512693,-58.105465,-16.967773
3256,-0.893433,-0.084961,0.198975,28.320311,-58.471676,-13.366698
3268,-0.930298,-0.093872,0.181030,30.700682,-59.265133,-11.901855
3279,-0.974731,-0.107422,0.172485,31.249998,-57.983395,-17.822266
3290,-1.018188,-0.119141,0.175415,28.198240,-53.344723,-23.925779
3302,-1.049438,-0.124390,0.182495,23.803709,-45.410152,-30.395506
3313,-1.049316,-0.139893,0.177734,19.165039,-35.095215,-36.254883
3324,-1.019775,-0.137451,0.158569,14.709472,-24.230955,-40.405270
3336,-0.986206,-0.127686,0.131592,11.352538,-15.747069,-40.771481
3347,-0.963745,-0.124146,0.105469,10.925292,-10.925292,-36.682129
3359,-0.958008,-0.128174,0.083496,17.211914,-7.812500,-22.338865
3370,-0.963013,-0.137451,0.067017,19.714355,-6.591796,-16.174316
3381,-0.974487,-0.147217,0.058472,19.897461,-4.394531,-12.512206
3392,-0.985474,-0.147705,0.061646,17.944336,-1.098633,-11.108397
3404,-0.993774,-0.127686,0.091919,14.587401,3.540039,-10.742187
3415,-0.991821,-0.113647,0.098389,10.803222,9.338379,-10.314940
3426,-0.986328,-0.097046,0.096191,7.019042,15.502929,-9.460449
3437,-0.978638,-0.091553,0.090576,3.906250,20.812986,-8.605957
3449,-0.973267,-0.101685,0.084717,0.976562,24.780272,-8.544922
3460,-0.978760,-0.112183,0.081665,-7.446289,30.090330,-11.230468
3471,-0.999023,-0.118896,0.085327,-11.962890,33.752441,-13.732909
3482,-1.024414,-0.118774,0.096313,-16.296387,39.245605,-16.418457
3494,-1.031860,-0.083984,0.142944,-20.141600,46.264645,-18.554688
3505,-1.029175,-0.056885,0.181274,-22.766111,54.687496,-19.226074
3517,-1.024170,-0.020630,0.205322,-23.681639,65.185547,-18.066406
3528,-0.999634,0.004761,0.193970,-23.071287,75.622559,-15.808105
3539,-0.964844,0.011963,0.153320,-22.399900,81.115715,-13.366698
3550,-0.934204,0.009399,0.116089,-23.803709,68.786621,-10.131835
3562,-0.913818,0.000366,0.108887,-26.184080,57.006832,-10.375976
3573,-0.911987,-0.014404,0.134888,-28.625486,48.156734,-10.131835
3584,-0.932739,-0.040527,0.230469,-29.968260,45.654293,-7.446289
3596,-0.929688,-0.040771,0.269409,-28.503416,49.804684,-1.525879
3607,-0.922729,-0.051636,0.292114,-23.742674,58.227535,6.835937
3618,-0.922607,-0.063110,0.295898,-17.761230,69.274902,15.624999
3630,-0.918091,-0.052612,0.277954,-13.366698,80.932610,21.972654
3641,-0.908569,-0.029663,0.245117,-15.747069,90.454094,22.827147
3652,-0.917603,-0.007080,0.216309,-20.507811,84.655754,20.263670
3664,-0.933105,0.004395,0.227173,-25.146482,76.782227,17.272949
3675,-0.911133,-0.008667,0.373779,-28.869627,73.486328,14.953612
3686,-0.911255,-0.026978,0.439331,-30.822752,79.406738,14.221190
3698,-0.926392,-0.032227,0.472412,-29.541014,94.787590,15.258788
3709,-0.933960,-0.038940,0.498779,-24.536131,116.210930,17.272949
3720,-0.933594,-0.047974,0.528076,-18.005371,139.709473,19.897461
3732,-0.928223,-0.043823,0.537964,-8.300781,182.250961,24.536131
3743,-0.906250,-0.034668,0.526245,-5.065917,193.664536,24.597166
3754,-0.868774,-0.032837,0.515991,-2.868652,196.533188,23.437498
3766,-0.769653,-0.019043,0.567749,-1.647949,193.908676,21.911619
3777,-0.712524,0.000000,0.625488,0.122070,189.575180,20.874022
3788,-0.676147,-0.004150,0.674316,4.394531,187.072739,20.935057
3799,-0.668335,-0.026367,0.705078,11.108397,188.049301,22.033689
3811,-0.674194,-0.042236,0.718506,18.188477,192.321762,22.705076
3822,-0.675049,-0.053345,0.719238,27.709959,200.988754,18.249512
3833,-0.654175,-0.080078,0.722656,28.869627,199.279770,15.014647
3845,-0.608887,-0.116821,0.737549,27.770994,194.274887,13.549804
3856,-0.499634,-0.167603,0.777710,24.780272,188.415512,13.732909
3867,-0.446655,-0.165283,0.802490,21.545408,182.250961,14.526366
3879,-0.401123,-0.145386,0.830811,20.385740,175.292953,15.808105
3890,-0.368408,-0.113159,0.863281,22.827147,166.992172,18.005371
3901,-0.342896,-0.089233,0.897949,28.625486,158.325195,21.057127
3912,-0.315674,-0.076416,0.920776,46.630856,147.705078,27.404783
3924,-0.279297,-0.077148,0.924438,55.603024,145.446777,27.526854
3935,-0.229980,-0.108276,0.912231,60.852047,142.517090,24.719236
3946,-0.179565,-0.161743,0.894775,59.143063,138.000488,19.714355
3958,-0.118774,-0.275146,0.914917,48.706051,132.873535,14.160155
3969,-0.104126,-0.289429,0.940552,31.799314,129.516602,10.192870
3980,-0.085815,-0.268799,0.957520,14.526366,127.868645,8.300781
3991,-0.067017,-0.233032,0.961670,2.441406,125.610344,7.690429
4003,-0.051025,-0.185791,0.954468,0.915527,112.121574,6.713867
4014,-0.034424,-0.149414,0.940918,8.666992,101.745598,4.333496
4025,-0.016846,-0.162842,0.934814,15.319823,92.102043,1.647949
4036,-0.003540,-0.208984,0.945190,16.601562,86.425774,0.732422
4048,-0.011108,-0.247314,1.003052,13.671874,85.815422,1.647949
4059,-0.012573,-0.238525,1.024658,10.864257,89.416496,1.770019
4070,-0.007202,-0.233765,1.017700,11.413573,94.726555,0.244141
4081,0.007324,-0.239258,0.998779,14.709472,98.022453,-0.549316
4093,0.031860,-0.239746,0.976440,16.845703,97.656242,-0.915527
4104,0.069458,-0.235474,0.949951,16.052246,88.195793,-7.995605
4115,0.099609,-0.246460,0.936768,13.610839,80.383293,-10.314940
4127,0.114990,-0.260010,0.942993,10.559081,72.326660,-10.131835
4138,0.133057,-0.251099,0.982910,9.155273,63.537594,-8.361816
4149,0.133545,-0.240356,0.992554,10.375976,53.588863,-6.225585
4160,0.133301,-0.233643,0.985352,13.610839,43.151852,-5.371093
4172,0.126831,-0.236206,0.966919,17.883301,33.325195,-6.408691
4183,0.115601,-0.252930,0.945923,20.874022,24.780272,-9.521484
4194,0.105835,-0.276978,0.929443,19.653320,15.502929,-18.737793
4205,0.103516,-0.302246,0.916992,17.395020,15.624999,-21.484373
4217,0.115723,-0.314819,0.910522,16.723633,18.188477,-20.690916
4228,0.139648,-0.298096,0.907471,20.263670,21.423338,-16.845703
4239,0.196411,-0.264282,0.893433,27.770994,22.827147,-11.718749
4251,0.216187,-0.268066,0.901001,35.217285,20.629881,-7.202148
4262,0.231323,-0.272583,0.904785,39.306641,16.967773,-4.394531
4273,0.243042,-0.285034,0.898926,38.818359,14.404296,-4.089355
4284,0.248169,-0.296753,0.899048,33.874512,13.000487,-5.981445
4296,0.250732,-0.296509,0.906128,17.822266,12.695312,-11.779784
4307,0.257690,-0.299805,0.904541,7.263183,11.657714,-15.075683
4318,0.268921,-0.305054,0.899902,-4.333496,7.751464,-18.066406
4329,0.273560,-0.273071,0.924683,-12.329101,2.136230,-19.714355
4341,0.258789,-0.265625,0.933838,-13.671874,-3.356933,-19.897461
4352,0.236694,-0.276123,0.943115,-10.620116,-7.873535,-19.165039
4363,0.217285,-0.291748,0.955933,-7.202148,-10.559081,-17.761230
4374,0.209106,-0.303955,0.967773,-5.493164,-10.437011,-15.808105
4386,0.208130,-0.312012,0.977661,-7.324218,-5.859375,-11.352538
4397,0.212280,-0.304565,0.986450,-7.934570,-3.479004,-8.789062
4408,0.216919,-0.288940,0.994995,-6.713867,-1.159668,-6.103515
4419,0.217896,-0.278809,1.004150,-4.455566,0.549316,-4.028320
4431,0.231079,-0.267456,1.007202,-2.502441,0.732422,-2.868652
4442,0.237915,-0.259277,1.005737,-1.403808,-1.586914,-2.441406
4453,0.237061,-0.250000,1.008545,-0.366211,-6.103515,-2.075195
4464,0.226562,-0.244629,1.007202,1.708984,-11.169433,-1.220703
4476,0.210938,-0.239136,0.995117,5.249023,-15.502929,0.061035
