ax,ay,az,gx,gy,gz,label
0.6825866961792216,0.0596354822060283,1.738868995305742,0.5083445502542404,0.3637940257417367,-0.4876705864407393,5
0.6864560617029565,-0.0141800726446729,1.7307834760482448,0.5263653014208536,0.3495940239380374,-0.3809846193453431,5
0.7131595977999817,-0.0060008642772414,1.712506113695338,0.4994818853493326,0.3343016740363453,-0.3091845594826666,5
0.726317976830102,0.076400933066078,1.621644803093372,0.515139260821369,0.2865130856269249,-0.1935742727623951,5
0.7257362246190366,0.0925549952195717,1.557671875264379,0.5715648851755896,0.2138744090530485,-0.1185290003256234,5
0.7313476764641909,0.1823185826048453,1.4293761654077517,0.5582708902383258,0.1639012184038336,-0.0982465064762166,5
0.7774012104916675,0.2195328919022501,1.3615375646431496,0.4923917582656023,0.0716009695522585,-0.0986521555556641,5
0.8393221549626457,0.1203639686613286,1.287195707025607,0.4584182151103508,0.0330970156032127,-0.1018973548374161,5
0.7977197386699693,0.130586722842454,1.2583723281910109,0.4374432455355657,-0.023703134782923,-0.0803979004573235,5
0.8002337959090695,0.1964274239070931,1.2476521044746074,0.5559075097035532,-0.0370839370320623,-0.0382102898560336,5
0.89640361850615,0.2033788297487562,1.2009026572149586,0.687961233727365,0.013981583818728,-0.0637662350306016,5
1.0498498788210162,0.0815131476754167,1.0652254556857548,0.5822000782212831,0.0470239762419832,-0.1278589623837748,5
1.158404524374648,0.0183307312061317,0.9172457680355908,0.4829382506470993,0.0333700925609762,-0.1355663148317929,5
1.2400606596569734,0.0839670776894014,0.8339415960701281,0.3452715837666795,-0.0389954846846151,-0.0771527011755716,5
1.2590238795506403,0.1365163557772702,0.8253291359208498,0.3429082032319067,-0.1214649272638713,0.0197976747207401,5
1.2381267694730502,0.1518513245677343,0.8114458271245455,0.4542823064347925,-0.1602419626447849,0.0834847529944657,5
1.2433498581255316,0.1735263104933055,0.7327099159504004,0.577768748188927,-0.1392149742595388,0.1033615844720819,5
1.323072103223934,0.124248380744899,0.6559075611086658,0.6244454774492182,-0.0884225393147205,0.1094463339561382,5
1.3528714487711249,0.0079036224436369,0.6047655000216268,0.6052430408554147,-0.0687609446665002,0.1106632878406524,5
1.3685454701962338,0.0150593828666694,0.5755908272591767,0.4920963369088046,-0.0600224596475482,0.1244553897727269,5
1.361772099084837,-0.0084547942912261,0.5713738603957135,0.3476349594612563,-0.0703994108871852,0.1556904486442468,5
1.3319743386935348,-0.007431346346827,0.6110916701814277,0.2406921330485714,-0.0772263527276888,0.143115293950515,5
1.3472599969259706,0.0109706162017298,0.6269099750393552,0.1966742395612218,-0.0572916811217051,0.1045785383565961,5
1.3902177215032816,0.037960496280457,0.6342914667119313,0.127250051306927,-0.0299839182337953,0.1021446372337392,5
1.426788853005981,0.1232266078380521,0.6464183058689644,0.099480376005209,-0.0228838994355283,0.1001163851903299,5
1.4341423911725544,0.1399920586981018,0.659423379845633,0.0693473298491102,-0.0321685383700072,0.0660418027011917,5
1.402987737340729,0.1021646856565889,0.7074023558527714,0.0601892435874048,-0.0739494247604231,-0.0017017796593524,5
1.384993047694912,0.0811044385126779,0.7437828733238708,0.018534725794632,-0.1187341487380282,-0.0885109019847892,5
1.3460996628156163,0.026918648736302,0.8045912763437507,-0.0508894672998587,-0.1146379854233678,-0.2126398260196308,5
1.320751435003226,-0.0213358330677054,0.8059964520551677,-0.0848630104551101,-0.089787928577642,-0.2686195385529952,5
1.3060443586700787,-0.0321733260304911,0.791234908439228,-0.1557643151737848,-0.0362647061587719,-0.3185145016023033,5
1.31223597757041,-0.0080460851284873,0.8033603078670485,-0.1841248428694898,-0.020426202341553,-0.3144579975154847,5
1.3178490145714528,-0.0223576059745523,0.8174207033564922,-0.1167686041127782,-0.0488262730605165,-0.2941755036660779,5
1.3201696827921607,-0.0810425466161589,0.8581938346549818,-0.0733415533390238,-0.0723109540656337,-0.2803833950878319,5
1.29133886749282,-0.1098732929647627,0.8965079084584918,-0.006871578652705,-0.1110879760242343,-0.2426579376528081,5
1.2435448322998124,-0.1495398572386,0.9156635056310344,0.0309424469811111,-0.1179149178647378,-0.2012816252104132,5
1.2236130821582951,-0.1634443439594785,0.9146096238474716,0.0058315735709634,-0.0968879384277004,-0.1765369715485687,5
1.2065853376044402,-0.1620138618898929,0.8924651488297433,-0.0340504112408277,-0.0796840542957685,-0.1696409172594457,5
1.2029093610990975,-0.1325683767596287,0.8764726367371013,-0.126517523407687,-0.054014748680335,-0.1651787707393511,5
1.1779479113234916,-0.1499485664013387,0.8791087809252204,-0.1841248428694898,-0.0559262918587835,-0.1761313224691211,5
1.1671117856699678,-0.1591512227131693,0.8856105980489485,-0.1941691980417839,-0.0676686323613421,-0.1943855709212902,5
1.1609185816137482,-0.1613991231082325,0.9167188271438096,-0.1915103961502136,-0.068214786276869,-0.1976307768492137,5
