timestamp,ax,ay,az,gx,gy,gz
timestamp,ax,ay,az,gx,gy,gz
IMU initialized. Recording at ~88 Hz...
7042975,0.149902,-0.077271,0.984131,4.943848,-4.272461,1.953125
7059719,0.157593,-0.069946,0.977173,7.690429,-3.967285,5.615234
7076547,0.171631,-0.068237,0.971680,7.812500,-5.981445,6.225585
7093176,0.163940,-0.075562,0.978882,3.723144,-11.291503,5.126953
7109865,0.159790,-0.068115,0.979858,-3.112793,-12.573241,4.272461
7126669,0.158203,-0.059692,0.986816,-3.295898,-12.756347,4.821777
7143392,0.159546,-0.059448,0.994629,0.915527,-13.854980,5.981445
7160024,0.161133,-0.058716,1.012817,4.821777,-13.977050,5.249023
7176882,0.151855,-0.064575,1.008789,5.859375,-13.122558,5.371093
7193632,0.142334,-0.074463,1.008423,5.493164,-11.047362,5.798339
7210450,0.125244,-0.090454,1.019287,3.295898,-9.948730,5.126953
7227178,0.122070,-0.076172,1.019165,-1.892090,-8.056641,3.051758
7243824,0.124390,-0.064819,1.011719,-1.525879,-8.117676,1.403808
7260569,0.120728,-0.061523,1.004639,1.281738,-9.338379,0.793457
7277259,0.111816,-0.074463,1.008789,6.774902,-11.901855,-0.427246
7293852,0.111938,-0.068970,1.012207,6.774902,-11.657714,-0.976562
7311324,0.120850,-0.064331,1.010132,6.225585,-10.498046,-0.854492
7328169,0.123169,-0.070190,1.009277,4.272461,-8.911133,-0.854492
7344841,0.119873,-0.067505,1.009033,2.075195,-9.704590,-2.197266
7361708,0.120972,-0.052856,0.998047,2.197266,-10.070800,-2.502441
7378367,0.123169,-0.046997,0.989746,5.615234,-10.375976,-3.295898
7395128,0.123047,-0.061157,0.980225,7.202148,-10.620116,-4.638672
7411911,0.127075,-0.087158,0.990112,5.920410,-10.009766,-6.896972
7428630,0.129883,-0.104004,0.996582,4.516602,-9.094238,-6.896972
7445456,0.135498,-0.116455,1.003418,4.333496,-8.850098,-6.958007
7462166,0.136353,-0.110474,1.004150,5.981445,-8.911133,-7.202148
7478787,0.126221,-0.106323,1.010864,9.338379,-8.178711,-6.774902
7495616,0.117920,-0.118652,1.023071,9.155273,-6.774902,-6.774902
7512326,0.119751,-0.114746,1.024536,7.324218,-3.906250,-7.873535
7529240,0.116821,-0.124878,1.024170,7.202148,-3.234863,-8.422852
7545949,0.118286,-0.128052,1.028687,6.225585,-2.746582,-8.972168
7562700,0.118530,-0.125122,1.026367,7.629394,-2.685547,-9.338379
7579629,0.109985,-0.137329,1.023071,8.361816,-2.380371,-8.972168
7596526,0.107788,-0.137451,1.012817,9.704590,-1.037598,-7.629394
7613209,0.107910,-0.139893,1.008911,10.070800,1.464844,-6.896972
7630110,0.116089,-0.138184,1.010498,8.422852,2.807617,-6.774902
7647162,0.124756,-0.136475,1.015747,4.577637,4.455566,-5.798339
7663977,0.130615,-0.164429,1.027588,3.601074,5.126953,-2.075195
7680987,0.115356,-0.166626,1.001343,5.859375,4.943848,-0.671387
7697899,0.109863,-0.159546,0.993774,11.840819,2.380371,-2.380371
7714799,0.108887,-0.177002,1.020264,11.901855,2.441406,-2.563476
7731811,0.117065,-0.164185,1.046143,8.300781,3.723144,0.061035
7748571,0.120239,-0.164185,1.049561,2.624511,4.516602,1.464844
7765394,0.124023,-0.132690,1.030151,1.892090,4.943848,1.220703
7782246,0.122925,-0.122681,1.002197,8.117676,6.103515,-0.549316
7799423,0.120605,-0.133911,0.990234,15.319823,9.277344,-0.793457
7816188,0.124756,-0.161011,0.976807,16.174316,10.437011,-0.793457
7832965,0.128296,-0.170166,0.972534,12.573241,9.521484,-0.488281
7849799,0.126465,-0.169189,0.972412,4.943848,7.446289,-0.427246
7866628,0.124023,-0.163940,0.975220,0.793457,7.019042,-0.793457
7883685,0.122925,-0.158081,0.974121,-3.295898,6.286621,-0.305176
7900680,0.116333,-0.139893,0.964478,-1.647949,7.507324,2.685547
7917392,0.116089,-0.134766,0.959229,0.244141,8.605957,4.211426
7934071,0.122314,-0.141235,0.958130,2.807617,8.972168,5.126953
7950874,0.132446,-0.156738,0.960449,1.586914,7.934570,4.699707
7967670,0.128662,-0.141724,0.958252,-2.563476,4.089355,4.028320
7984612,0.122070,-0.136963,0.954590,-2.746582,0.976562,4.272461
8001540,0.118896,-0.131592,0.956421,-2.502441,0.915527,4.394531
8018314,0.132324,-0.118896,0.961182,-1.953125,1.708984,3.967285
8035169,0.133545,-0.123413,0.963379,0.000000,1.892090,3.723144
8052040,0.133057,-0.133179,0.962402,1.037598,1.831055,3.540039
8069000,0.141968,-0.134277,0.959717,2.624511,0.549316,2.563476
8085769,0.160034,-0.132080,0.965942,3.356933,-0.793457,2.258301
8102586,0.155762,-0.148804,0.983398,6.835937,-4.821777,1.159668
8119469,0.148193,-0.162476,0.991089,6.164550,-6.835937,-0.305176
8136396,0.138306,-0.173340,1.019775,2.319336,-6.896972,-0.366211
8153372,0.141235,-0.148560,1.064209,-5.676269,-8.178711,0.610352
8170459,0.144409,-0.125977,1.074219,-5.615234,-9.277344,1.037598
8187405,0.145874,-0.099487,1.082397,-3.540039,-8.544922,0.793457
8204353,0.128174,-0.106323,1.061523,2.075195,-3.479004,-1.953125
8221161,0.120361,-0.117188,1.046753,4.943848,3.540039,-4.638672
8237803,0.119873,-0.132324,1.015991,5.371093,6.286621,-4.760742
8254751,0.119751,-0.144775,0.981689,8.483887,7.507324,-4.455566
8271691,0.117188,-0.154663,0.966919,11.230468,6.774902,-4.882812
8288601,0.113525,-0.175537,0.940552,10.803222,7.019042,-5.126953
8305357,0.112305,-0.188599,0.926514,4.272461,7.690429,-4.882812
8322008,0.120239,-0.183350,0.914673,-1.220703,7.507324,-4.394531
8338821,0.135132,-0.152344,0.912476,-5.676269,4.089355,-3.662109
8355800,0.141602,-0.145752,0.917847,1.037598,-1.586914,-3.479004
8372891,0.140869,-0.163696,0.931274,4.882812,-3.417969,-3.601074
8389886,0.125122,-0.178101,0.937744,4.211426,-3.845215,-3.601074
8406760,0.116333,-0.174194,0.944824,-2.563476,-2.990722,-2.990722
8424249,0.103516,-0.170166,0.971924,-5.004883,-2.380371,-2.868652
8441146,0.104736,-0.169556,0.982300,-5.493164,-1.770019,-3.540039
8458143,0.105591,-0.170044,0.980591,-0.854492,-4.089355,-3.662109
8475245,0.105469,-0.177002,0.981323,2.014160,-5.798339,-3.112793
8492274,0.108276,-0.181396,0.991333,3.295898,-6.530761,-2.014160
8509234,0.111572,-0.173584,0.991943,0.122070,-3.601074,-0.671387
8526282,0.123169,-0.166504,1.008179,-1.586914,-2.319336,-0.183105
8543502,0.131226,-0.147949,1.019287,-4.394531,-1.159668,0.244141
8560512,0.130005,-0.136597,1.019409,-1.892090,-3.051758,-1.037598
8577491,0.118652,-0.141113,1.017212,0.488281,-3.967285,-1.953125
8594481,0.105957,-0.149780,1.008789,2.807617,-3.967285,-3.112793
8611312,0.100830,-0.154419,1.004272,1.953125,-1.892090,-3.234863
8628192,0.100586,-0.167358,0.994019,0.915527,-0.244141,-2.868652
8645174,0.105469,-0.170532,0.984375,-0.610352,3.723144,-1.220703
8662056,0.119995,-0.171509,0.962524,0.000000,4.760742,-0.061035
8679214,0.128174,-0.168823,0.959595,1.220703,3.234863,-0.305176
8696019,0.127808,-0.167114,0.960815,2.868652,-1.403808,-1.464844
8713273,0.118652,-0.168213,0.967651,0.671387,-3.295898,-1.403808
8730129,0.107544,-0.157593,0.975830,-1.098633,-2.929687,-0.793457
8747052,0.102173,-0.150024,0.980591,-0.671387,-1.708984,0.610352
8763826,0.100708,-0.147339,0.988525,1.770019,-1.647949,0.915527
8780639,0.103394,-0.153320,0.989990,6.591796,-2.624511,0.549316
8797244,0.104126,-0.154907,0.991089,5.249023,-3.601074,0.183105
8813812,0.106323,-0.154419,0.992310,2.014160,-3.234863,-0.244141
8830508,0.109985,-0.133179,0.999146,-3.601074,-1.525879,-0.610352
8847348,0.111450,-0.129272,1.000732,-1.464844,-0.183105,-0.061035
8864138,0.117920,-0.138428,1.001099,0.732422,-0.244141,-0.244141
8880859,0.118774,-0.145508,1.000122,3.356933,-1.586914,-1.708984
8897557,0.108643,-0.163452,0.992065,3.295898,-2.319336,-2.258301
8914329,0.102661,-0.175293,0.993774,0.610352,-2.502441,-2.014160
8931066,0.106567,-0.170288,0.996338,-2.075195,-0.854492,-0.732422
8947836,0.111694,-0.160400,0.998169,-1.220703,0.122070,0.183105
8964496,0.110474,-0.175415,1.001099,2.563476,1.037598,1.464844
8981285,0.111694,-0.173340,1.000732,0.061035,1.281738,0.732422
8997873,0.115234,-0.154907,0.994141,-1.098633,1.220703,0.122070
9014587,0.114014,-0.156250,0.991333,-0.366211,0.244141,-0.122070
9031583,0.110718,-0.159790,0.988770,0.122070,-0.122070,-0.305176
9048526,0.106445,-0.161133,0.993896,0.671387,0.610352,-0.305176
9065632,0.107178,-0.162720,0.992920,2.197266,1.647949,0.427246
9082406,0.107666,-0.172241,0.982178,2.807617,1.403808,0.549316
9099040,0.109375,-0.170410,0.977539,0.854492,0.793457,0.244141
9115918,0.111816,-0.164307,0.975342,-2.624511,0.244141,0.549316
9132769,0.119995,-0.155884,0.980469,-3.051758,-0.122070,0.854492
9149744,0.124268,-0.150146,0.987427,-1.708984,0.488281,1.464844
9166651,0.124146,-0.151733,0.986694,-0.183105,1.464844,0.732422
9183646,0.122314,-0.156982,0.985962,-0.427246,1.525879,-0.061035
9200529,0.120239,-0.155762,0.985596,-2.441406,2.563476,-0.854492
9217434,0.115356,-0.155396,0.993652,-3.784179,5.371093,0.244141
9234320,0.111206,-0.158813,0.997681,-3.601074,8.056641,1.159668
9251276,0.111206,-0.160400,0.992798,-3.723144,14.526366,2.929687
9268018,0.120728,-0.156250,0.983276,-5.187988,16.845703,3.784179
9284925,0.137817,-0.145386,0.979126,-5.615234,15.624999,2.685547
9301964,0.144653,-0.140869,0.975708,-5.065917,8.605957,0.305176
9318872,0.145874,-0.126221,0.981934,-5.371093,5.554199,-0.915527
9335928,0.139038,-0.131714,0.976807,-4.821777,2.136230,-2.380371
9352952,0.137451,-0.133423,0.974121,-2.258301,-1.403808,-2.685547
9370034,0.127808,-0.143555,0.978149,-1.403808,-2.868652,-2.380371
9387024,0.117310,-0.143677,0.992798,-2.624511,-1.953125,-1.464844
9404308,0.116455,-0.136719,0.988770,-5.676269,1.525879,-2.075195
9421187,0.118408,-0.138306,0.975342,-5.493164,1.770019,-2.441406
9438267,0.124634,-0.142944,0.985718,-3.784179,0.854492,-2.136230
9455198,0.128784,-0.143311,0.990601,0.061035,-1.159668,-1.647949
9472165,0.133911,-0.145630,0.994995,2.380371,-3.051758,-1.525879
9489065,0.137573,-0.143311,0.994141,3.845215,-4.760742,-1.708984
9506005,0.137817,-0.137451,0.984619,0.915527,-4.150391,-2.197266
9523150,0.132202,-0.136841,0.980469,0.671387,-4.089355,-2.014160
9540653,0.124390,-0.143311,0.996704,0.061035,-2.319336,-0.366211
9557525,0.126953,-0.135376,0.998047,-0.305176,-1.403808,0.061035
9574453,0.132324,-0.119629,0.987793,0.549316,-1.892090,-0.366211
9591144,0.132202,-0.123657,0.985962,2.075195,-2.258301,-0.671387
9608032,0.140503,-0.131104,0.992310,1.831055,-2.258301,-1.586914
9625108,0.145508,-0.125610,1.002563,2.197266,-2.258301,-2.258301
9642010,0.142700,-0.127075,0.998169,5.187988,-3.173828,-3.234863
9659104,0.124023,-0.134155,0.995117,6.774902,-3.784179,-3.784179
9676080,0.108765,-0.160156,0.983398,9.399414,-3.967285,-4.699707
9693082,0.109009,-0.161987,0.975342,4.760742,-4.211426,-4.028320
9710182,0.111816,-0.142944,0.980957,1.953125,-4.516602,-3.173828
9727279,0.123291,-0.139160,0.988647,0.610352,-4.882812,-2.014160
9744303,0.118896,-0.139648,0.998901,1.037598,-4.638672,-3.234863
9761420,0.100708,-0.146851,0.988525,0.732422,-3.967285,-3.295898
9778700,0.103394,-0.143066,0.978149,-0.305176,-4.272461,-2.685547
9795959,0.111450,-0.137329,0.985718,-2.502441,-4.150391,-3.051758
9813203,0.132812,-0.123901,1.009155,-3.662109,-3.295898,-3.112793
9830202,0.114502,-0.130493,1.021240,-4.821777,-0.854492,-3.540039
9847401,0.094360,-0.145386,1.001709,0.061035,-0.183105,-4.272461
9864473,0.080811,-0.163696,0.970215,3.540039,-2.136230,-4.394531
9881702,0.092896,-0.182983,0.975952,1.342773,-4.638672,-2.990722
9898884,0.105469,-0.167358,0.985107,-6.530761,-3.051758,-0.976562
9916346,0.110352,-0.123779,1.010010,-7.385253,-1.525879,-0.732422
9933342,0.102905,-0.120239,1.008667,-1.892090,1.647949,-1.159668
9950337,0.102905,-0.128906,1.005615,3.540039,1.464844,-2.075195
9967183,0.113892,-0.141724,1.000244,3.845215,1.342773,-2.502441
9984184,0.117554,-0.148682,0.986084,0.976562,2.319336,-2.502441
10000983,0.130005,-0.143188,0.975952,-0.976562,2.441406,-2.380371
10017817,0.121582,-0.134033,0.983643,-1.159668,2.563476,-2.563476
10034818,0.105957,-0.149658,0.977173,1.525879,3.417969,-1.464844
10051918,0.105469,-0.151733,0.974731,3.295898,1.525879,-1.037598
10068809,0.107910,-0.147949,0.972046,2.014160,1.098633,-1.037598
10085642,0.116943,-0.141235,0.972656,-1.342773,1.281738,-1.037598
10102604,0.118408,-0.140015,0.978760,-2.014160,0.793457,-0.976562
10119747,0.111328,-0.140137,0.986816,-1.708984,0.793457,-0.854492
10136529,0.110229,-0.141357,0.986328,0.305176,-0.244141,-0.610352
10153514,0.117310,-0.149658,0.988159,1.953125,-2.502441,-0.366211
10170841,0.116699,-0.142944,0.998901,1.464844,-2.441406,-0.366211
10188121,0.112427,-0.138550,0.999390,0.061035,-0.976562,-0.183105
10205259,0.113281,-0.127197,0.990967,-0.549316,-0.183105,-1.098633
10222173,0.127930,-0.116089,0.985352,0.122070,-0.488281,-1.831055
10239186,0.116455,-0.122070,0.994507,2.136230,-0.061035,-2.624511
10256055,0.088745,-0.145386,0.993896,1.708984,1.403808,-1.953125
10273099,0.099365,-0.149292,0.983887,0.610352,2.868652,-0.915527
10290402,0.110107,-0.145874,0.986938,0.061035,2.258301,-1.037598
10307483,0.114868,-0.143555,0.990234,-0.244141,2.075195,-1.037598
10324300,0.110229,-0.136963,0.988403,0.488281,1.037598,-1.464844
10341689,0.108887,-0.139282,0.984009,1.708984,0.610352,-1.892090
10358920,0.111694,-0.137573,0.982910,1.525879,0.793457,-1.647949
10376144,0.117554,-0.134644,0.980713,0.671387,1.464844,-0.610352
10393339,0.121460,-0.131226,0.979858,0.976562,1.037598,-0.793457
10410296,0.122803,-0.127197,0.981812,1.770019,0.427246,-1.342773
10427182,0.115356,-0.130493,0.982666,2.319336,-0.854492,-1.953125
10444150,0.109131,-0.135986,0.985474,1.281738,-0.915527,-1.953125
10461343,0.106079,-0.139282,0.994507,0.244141,0.366211,-1.586914
10478412,0.121948,-0.135010,0.998779,0.549316,3.295898,-1.281738
10495474,0.127930,-0.142456,0.995483,3.234863,2.075195,-2.624511
10512292,0.117554,-0.158569,0.989136,3.112793,0.793457,-3.295898
10529338,0.112305,-0.160156,0.986206,1.098633,0.244141,-2.258301
10546287,0.115967,-0.156250,0.990234,0.488281,1.647949,-0.671387
10563469,0.120728,-0.145142,1.004395,1.708984,2.136230,-0.366211
10580371,0.114868,-0.157104,1.004883,4.150391,2.990722,-0.427246
10597210,0.117920,-0.158203,1.002197,0.671387,4.516602,-0.671387
10613996,0.130859,-0.146240,0.993164,-0.854492,4.943848,-0.610352
10630883,0.134399,-0.145386,0.988159,0.854492,3.662109,-0.183105
10648095,0.128174,-0.151001,0.987061,2.624511,1.281738,0.427246
10665246,0.117798,-0.145386,0.984985,1.831055,1.403808,0.549316
10682027,0.120972,-0.138184,0.982544,0.305176,3.723144,0.366211
10698706,0.130493,-0.135010,0.977539,1.037598,4.638672,0.427246
10715757,0.130493,-0.138916,0.980591,0.976562,4.516602,0.244141
10732629,0.131226,-0.137939,0.980225,0.183105,3.967285,-0.549316
10749554,0.131226,-0.135254,0.974854,0.122070,3.234863,-0.915527
10766400,0.115601,-0.147583,0.969116,0.732422,1.159668,-1.403808
10783554,0.109497,-0.159912,0.971558,-1.037598,1.464844,-0.976562
10800485,0.103882,-0.173950,0.982056,-3.662109,2.990722,-0.366211
10817494,0.117676,-0.155151,0.988281,-7.629394,5.859375,0.915527
10834744,0.132690,-0.132080,0.989014,-7.019042,5.798339,1.831055
10851987,0.156250,-0.109375,0.984863,-4.211426,4.150391,1.647949
10868989,0.156616,-0.112915,0.976074,1.342773,-0.305176,0.305176
10886035,0.150635,-0.117798,0.977417,2.868652,-3.967285,-0.061035
10903065,0.138428,-0.132690,0.987793,2.197266,-4.394531,-0.305176
10920016,0.135864,-0.132935,0.998291,-1.770019,-2.624511,-0.183105
10937217,0.138062,-0.123047,1.001465,-2.807617,-0.915527,-0.305176
10954375,0.134644,-0.119629,1.001953,-0.305176,-0.976562,-0.854492
10971443,0.128174,-0.140747,1.004028,4.577637,-1.281738,-2.136230
10988996,0.126099,-0.149658,1.002441,1.953125,0.183105,-2.563476
11005861,0.130249,-0.138916,0.993530,-0.976562,1.281738,-2.380371
11022870,0.138916,-0.125732,0.985962,-1.342773,2.502441,-1.831055
11040180,0.138916,-0.128418,0.983765,4.455566,1.586914,-1.647949
11057386,0.139160,-0.140015,0.982544,6.225585,1.159668,-1.586914
11074130,0.145264,-0.137085,0.979614,5.310058,1.831055,-1.464844
11090833,0.149536,-0.131470,0.981079,2.868652,2.502441,-2.197266
11107475,0.142700,-0.121582,0.984131,2.502441,2.746582,-2.746582
11124099,0.138428,-0.118774,0.985107,5.065917,4.394531,-3.356933
11140745,0.147705,-0.112427,0.984741,12.268065,6.835937,-5.187988
11157650,0.153564,-0.101440,0.980591,17.700195,7.202148,-6.713867
11174322,0.153687,-0.094360,0.984253,33.996582,6.103515,-10.070800
11191288,0.153931,-0.057373,0.981689,48.461910,4.394531,-11.474608
11207993,0.150879,-0.086304,0.977783,94.909660,-1.708984,-14.953612
11224863,0.149292,-0.134399,0.978027,141.113281,-6.286621,-21.545408
11241570,0.133301,-0.227173,0.978638,156.188965,-6.713867,-23.620604
11258632,0.116089,-0.312134,0.958618,169.555649,-2.746582,-25.878904
11275610,0.116699,-0.335571,0.942383,169.250473,3.112793,-26.916502
11292762,0.134155,-0.331299,0.894897,174.560532,4.028320,-28.686522
11309718,0.144409,-0.355469,0.831055,209.411606,-0.366211,-34.545898
11327096,0.141113,-0.393311,0.797485,258.178711,-8.544922,-40.405270
11344384,0.117310,-0.508179,0.730103,279.724121,-11.779784,-43.395992
11361143,0.090820,-0.650757,0.659546,303.527832,-14.892577,-48.095699
11378452,0.083618,-0.701416,0.630249,295.898437,-15.014647,-49.194332
11395635,0.086060,-0.705933,0.563965,290.649414,-16.784668,-49.926754
11412417,0.072266,-0.721802,0.477173,309.326172,-28.442381,-55.358883
11429320,0.043579,-0.779541,0.426758,340.454071,-35.583496,-60.852047
11446557,-0.019531,-0.949341,0.327637,344.055145,-34.179687,-61.279293
