timestamp,ax,ay,az,gx,gy,gz,label
933,0.240967,-0.093018,0.921387,0.061035,19.592285,3.845215,junk
945,0.254395,-0.089233,0.906982,2.807617,20.690916,3.723144,junk
956,0.271606,-0.088135,0.894165,5.187988,21.728514,2.685547,junk
967,0.285034,-0.095337,0.887085,6.713867,19.470215,-1.342773,junk
978,0.289062,-0.111572,0.889526,5.126953,14.953612,-4.089355,junk
990,0.288818,-0.126465,0.899902,2.319336,8.972168,-6.835937,junk
1001,0.288818,-0.133789,0.910278,-0.793457,3.112793,-9.216309,junk
1012,0.28418,-0.133545,0.921509,-2.990722,-1.953125,-11.169433,junk
1024,0.279541,-0.136353,0.928955,-3.540039,-6.103515,-12.573241,junk
1035,0.272583,-0.142578,0.940308,-2.441406,-9.58252,-13.549804,junk
1046,0.261963,-0.154175,0.952881,-0.366211,-12.329101,-13.916015,junk
1057,0.247681,-0.17395,0.962524,1.525879,-13.97705,-13.793944,junk
1069,0.233032,-0.19458,0.970093,0.0,-12.512206,-12.329101,junk
1080,0.221069,-0.204468,0.979858,-3.112793,-10.253905,-10.986327,junk
1091,0.212769,-0.202026,0.990845,-5.859375,-8.239746,-9.338379,junk
1102,0.200806,-0.177246,1.011963,-7.324218,-6.958007,-7.8125,junk
1114,0.194214,-0.163452,1.021484,-7.507324,-5.92041,-7.080078,junk
1125,0.188721,-0.151123,1.0271,-6.835937,-4.760742,-7.141113,junk
1136,0.184204,-0.142212,1.028931,-5.554199,-3.173828,-7.629394,junk
1147,0.180664,-0.136841,1.028442,-3.601074,-1.037598,-7.93457,junk
1159,0.179321,-0.132935,1.025513,1.342773,5.310058,-7.629394,junk
1170,0.179932,-0.131226,1.020142,2.990722,8.544922,-7.019042,junk
1181,0.182129,-0.130493,1.013184,3.601074,10.925292,-6.286621,junk
1192,0.187866,-0.126953,1.006226,3.479004,12.329101,-5.615234,junk
1204,0.206299,-0.115601,0.98584,2.807617,13.244628,-4.943848,junk
1215,0.214111,-0.111084,0.972656,1.647949,13.671874,-4.516602,junk
1226,0.222046,-0.106812,0.960938,0.12207,13.488769,-4.394531,junk
1237,0.230225,-0.100342,0.953857,-1.525879,12.573241,-4.455566,junk
1249,0.236938,-0.091797,0.951416,-2.868652,11.230468,-4.394531,junk
1260,0.240845,-0.086548,0.949829,-3.295898,6.835937,-3.723144,junk
1271,0.241821,-0.088379,0.94812,-2.380371,4.455566,-3.356933,junk
1282,0.239136,-0.095459,0.947998,-1.098633,2.746582,-2.868652,junk
1294,0.22583,-0.115356,0.950562,0.183105,1.89209,-2.075195,junk
1305,0.218628,-0.129517,0.948242,1.098633,1.647949,-1.281738,junk
1316,0.210327,-0.147949,0.942505,1.098633,1.953125,-0.732422,junk
1327,0.204102,-0.163208,0.935059,-0.366211,2.563476,-0.244141,junk
1339,0.203491,-0.169189,0.927979,-3.234863,3.112793,0.244141,junk
1350,0.206665,-0.166016,0.922241,-9.033203,2.929687,2.563476,junk
1361,0.21167,-0.155029,0.916992,-9.643555,2.502441,4.211426,junk
1372,0.218384,-0.139282,0.911011,-7.873535,2.01416,5.737304,junk
1384,0.229126,-0.121948,0.905396,-3.845215,1.525879,6.958007,junk
1395,0.26123,-0.0979,0.907593,1.770019,0.854492,7.568359,junk
1406,0.274048,-0.098145,0.917847,7.690429,-0.549316,7.385253,junk
1417,0.281738,-0.109985,0.932007,12.695312,-3.051758,6.591796,junk
1429,0.282227,-0.130615,0.945801,15.563964,-5.859375,5.371093,junk
1440,0.277222,-0.153687,0.957764,15.624999,-8.178711,4.272461,junk
1451,0.269043,-0.173218,0.970825,8.422852,-10.559081,2.929687,junk
1462,0.259644,-0.185791,0.984375,3.051758,-10.19287,2.441406,junk
1474,0.250732,-0.188965,0.995728,-2.258301,-8.789062,2.075195,junk
1485,0.23999,-0.16687,1.010864,-6.408691,-6.896972,1.708984,junk
1496,0.236816,-0.152832,1.013428,-8.422852,-5.187988,1.342773,junk
1507,0.233154,-0.143066,1.013428,-8.178711,-3.662109,0.854492,junk
1519,0.228516,-0.139038,1.012451,-6.408691,-2.197266,0.549316,junk
1530,0.223145,-0.138428,1.014038,-4.150391,-0.976562,0.427246,junk
1541,0.218872,-0.137939,1.017822,-0.915527,0.976562,0.610352,junk
1552,0.217773,-0.137573,1.0177,-0.793457,2.319336,0.549316,junk
1564,0.218628,-0.133667,1.011597,-1.220703,3.662109,0.366211,junk
1575,0.221191,-0.124146,1.003052,-1.403808,4.638672,0.0,junk
1586,0.229614,-0.100708,0.990234,-0.976562,5.187988,-0.305176,junk
1597,0.232178,-0.093506,0.987671,0.305176,5.187988,-0.549316,junk
1608,0.233398,-0.090576,0.985352,2.380371,4.699707,-0.732422,junk
1620,0.232422,-0.094116,0.9823,4.882812,3.967285,-1.037598,junk
1631,0.229614,-0.103271,0.978638,7.324218,3.479004,-1.403808,junk
1642,0.227051,-0.113892,0.975098,9.82666,3.540039,-1.831055,junk
1653,0.225952,-0.122803,0.97168,9.155273,3.90625,-1.953125,junk
1665,0.227417,-0.129028,0.967285,7.507324,4.150391,-2.075195,junk
1676,0.230957,-0.134155,0.9646,5.187988,3.90625,-2.197266,junk
1687,0.236206,-0.138428,0.970947,2.685547,3.173828,-2.13623,junk
1698,0.236084,-0.135864,0.973755,0.610352,2.319336,-1.953125,junk
1710,0.234131,-0.131714,0.973389,-0.610352,1.708984,-1.586914,junk
1721,0.232056,-0.130737,0.971191,-0.610352,1.586914,-1.159668,junk
1732,0.230469,-0.134155,0.96875,1.464844,2.258301,-0.549316,junk
1743,0.229248,-0.139526,0.967529,2.563476,2.380371,-0.12207,junk
1755,0.228394,-0.144287,0.967163,3.295898,2.197266,0.305176,junk
1766,0.228638,-0.147339,0.965332,3.479004,1.831055,0.671387,junk
1777,0.227417,-0.151855,0.958984,2.868652,1.464844,0.793457,junk
1788,0.226685,-0.146973,0.957153,1.647949,1.220703,0.915527,junk
1800,0.226562,-0.13855,0.95813,0.549316,0.915527,1.098633,junk
1811,0.226685,-0.132446,0.961792,0.12207,0.366211,1.403808,junk
1822,0.22583,-0.13147,0.964478,0.549316,-0.366211,1.647949,junk
1833,0.224609,-0.133789,0.962158,1.831055,-0.427246,1.708984,junk
1845,0.22522,-0.135132,0.958374,2.258301,-0.183105,1.708984,junk
1856,0.228516,-0.134521,0.957153,2.624511,-0.305176,1.831055,junk
1867,0.233765,-0.133911,0.958008,2.807617,-0.915527,2.075195,junk
1878,0.237427,-0.138062,0.964722,2.685547,-1.770019,2.197266,junk
1890,0.236328,-0.142578,0.967041,1.89209,-2.441406,2.13623,junk
1901,0.235718,-0.143066,0.968262,0.427246,-2.868652,1.89209,junk
1912,0.236206,-0.138306,0.971558,-1.159668,-3.173828,1.770019,junk
1924,0.235352,-0.130737,0.977173,-1.831055,-3.112793,2.197266,junk
1935,0.233765,-0.125244,0.981201,-1.098633,-2.380371,2.319336,junk
1946,0.233887,-0.124268,0.982544,-0.488281,-1.586914,2.13623,junk
1957,0.236084,-0.124878,0.982422,-0.12207,-1.037598,1.708984,junk
1969,0.240601,-0.118164,0.985474,0.12207,-0.671387,1.098633,junk
1980,0.241699,-0.116333,0.984497,0.549316,-0.427246,0.427246,junk
1991,0.24292,-0.11499,0.980469,0.915527,-0.183105,-0.12207,junk
2002,0.244995,-0.112793,0.976929,1.342773,-0.061035,-0.610352,junk
2014,0.248413,-0.113037,0.975464,1.831055,-0.12207,-1.037598,junk
2025,0.250977,-0.118408,0.974365,2.807617,-0.061035,-1.770019,junk
2036,0.25061,-0.127686,0.972534,2.319336,0.061035,-2.197266,junk
2047,0.248291,-0.13501,0.970703,1.342773,0.12207,-2.502441,junk
2059,0.243652,-0.136108,0.967896,0.366211,0.244141,-2.502441,junk
2070,0.241455,-0.136963,0.965698,0.061035,0.488281,-2.319336,junk
2081,0.240234,-0.140625,0.962402,0.549316,0.732422,-2.197266,junk
2093,0.239746,-0.144897,0.961548,1.403808,0.854492,-2.13623,junk
2104,0.238403,-0.14917,0.964233,2.075195,0.854492,-2.13623,junk
2115,0.236328,-0.154663,0.966431,1.586914,0.976562,-2.258301,junk
2126,0.234497,-0.159058,0.964722,0.610352,0.976562,-2.197266,junk
2138,0.234375,-0.158203,0.961304,-0.12207,0.549316,-1.953125,junk
2149,0.235596,-0.1521,0.960693,-0.305176,-0.183105,-1.708984,junk
2160,0.237549,-0.140869,0.965088,0.183105,-1.037598,-1.647949,junk
2171,0.235107,-0.141357,0.967896,1.037598,-1.586914,-1.770019,junk
2183,0.232178,-0.144531,0.96936,1.770019,-1.831055,-1.953125,junk
2194,0.229126,-0.148315,0.969238,2.075195,-1.708984,-1.953125,junk
2205,0.227173,-0.14978,0.970581,1.953125,-1.708984,-1.770019,junk
2216,0.227051,-0.148926,0.974121,1.037598,-1.647949,-1.159668,junk
2228,0.226929,-0.147827,0.977295,0.488281,-1.281738,-1.098633,junk
2239,0.225464,-0.146973,0.979004,-0.244141,-0.671387,-1.159668,junk
2250,0.224243,-0.13916,0.974731,-0.976562,-0.061035,-1.037598,junk
2261,0.225586,-0.13147,0.971924,-1.098633,0.244141,-0.549316,junk
2273,0.228149,-0.126465,0.970581,-0.488281,0.183105,0.183105,junk
2284,0.231323,-0.125244,0.969971,0.671387,-0.061035,0.915527,junk
2295,0.233521,-0.125732,0.96875,1.953125,-0.183105,1.403808,junk
2306,0.233887,-0.128174,0.967285,3.051758,0.305176,1.342773,junk
2318,0.233154,-0.13147,0.966309,1.770019,0.793457,0.976562,junk
2329,0.233521,-0.133179,0.965576,-0.610352,1.342773,0.549316,junk
2340,0.235352,-0.13147,0.963867,-2.990722,1.770019,0.244141,junk
2352,0.239258,-0.11792,0.962036,-4.211426,1.831055,0.0,junk
2363,0.239624,-0.114258,0.964233,-3.723144,1.647949,-0.366211,junk
2374,0.239136,-0.119019,0.965576,-2.319336,1.403808,-1.037598,junk
2385,0.236938,-0.130249,0.96521,-0.732422,1.159668,-1.708984,junk
2397,0.232666,-0.140381,0.965454,0.427246,1.037598,-2.197266,junk
2408,0.226807,-0.147339,0.966553,1.89209,1.220703,-1.770019,junk
2419,0.222168,-0.153687,0.966919,2.258301,1.708984,-1.342773,junk
2430,0.220825,-0.156616,0.966064,2.258301,2.197266,-1.098633,junk
2441,0.223267,-0.155273,0.966064,2.075195,2.441406,-1.159668,junk
2453,0.224365,-0.154785,0.967773,1.831055,2.13623,-1.159668,junk
2464,0.222534,-0.154419,0.968994,1.586914,1.464844,-0.976562,junk
2475,0.218994,-0.153809,0.970093,1.403808,0.488281,-0.610352,junk
2486,0.216797,-0.150635,0.97229,1.098633,-0.549316,-0.305176,junk
2498,0.216797,-0.144531,0.973633,0.305176,-1.342773,-0.244141,junk
2509,0.218262,-0.140015,0.97229,0.244141,-1.281738,-0.427246,junk
2520,0.219238,-0.139282,0.970093,0.427246,-1.220703,-0.488281,junk
2531,0.219482,-0.139648,0.968628,0.915527,-0.915527,-0.244141,junk
2543,0.221802,-0.134033,0.963745,1.831055,-0.366211,0.061035,junk
2554,0.227173,-0.131592,0.95813,2.990722,0.366211,0.305176,junk
2565,0.234375,-0.129517,0.952637,3.845215,0.610352,0.305176,junk
2576,0.241699,-0.129028,0.949463,4.089355,0.12207,0.183105,junk
2588,0.248291,-0.13147,0.947998,3.784179,-1.037598,-0.061035,junk
2599,0.252075,-0.134399,0.94873,2.13623,-3.173828,-0.488281,junk
2610,0.252563,-0.136108,0.950806,1.403808,-3.601074,-0.549316,junk
2622,0.251343,-0.137695,0.952393,1.037598,-3.845215,-0.488281,junk
2633,0.247192,-0.141968,0.960449,1.037598,-4.089355,-0.305176,junk
2644,0.247681,-0.145386,0.965942,1.037598,-4.394531,-0.12207,junk
2655,0.247803,-0.148804,0.971436,0.793457,-4.699707,0.0,junk
2667,0.245728,-0.149292,0.975708,0.12207,-4.943848,0.061035,junk
2678,0.242065,-0.145508,0.979614,-0.793457,-5.249023,0.183105,junk
2689,0.238403,-0.13916,0.983643,-2.563476,-6.225585,0.305176,junk
2700,0.235352,-0.133179,0.986328,-2.990722,-6.713867,0.305176,junk
2712,0.233643,-0.128906,0.986816,-2.868652,-7.019042,0.305176,junk
2723,0.233887,-0.124634,0.989014,-2.258301,-6.958007,0.305176,junk
2734,0.23291,-0.117554,1.000977,-1.220703,-6.652832,0.183105,junk
2745,0.230225,-0.119995,1.00293,-0.244141,-6.04248,0.0,junk
2756,0.226685,-0.124634,1.002808,0.244141,-5.310058,-0.061035,junk
2768,0.223999,-0.127075,1.001587,0.183105,-4.577637,-0.366211,junk
2779,0.222778,-0.127075,0.998901,-0.305176,-3.662109,-0.854492,junk
2790,0.222046,-0.125732,0.994751,-0.793457,-1.403808,-1.586914,junk
2802,0.220703,-0.125244,0.990356,-0.732422,-0.366211,-1.831055,junk
2813,0.21814,-0.12793,0.987305,-0.854492,0.366211,-2.13623,junk
2824,0.217773,-0.130249,0.986328,-1.281738,0.915527,-2.380371,junk
2835,0.217529,-0.126587,0.984619,-1.89209,1.342773,-2.502441,junk
2847,0.215942,-0.125977,0.979248,-2.13623,1.770019,-2.563476,junk
2858,0.215088,-0.128174,0.974487,-1.831055,2.075195,-2.624511,junk
2869,0.21521,-0.130005,0.971802,-1.281738,2.441406,-2.685547,junk
2880,0.215942,-0.130859,0.968994,-0.061035,3.112793,-2.380371,junk
2892,0.216187,-0.131958,0.965698,0.427246,2.990722,-2.197266,junk
2903,0.216064,-0.132202,0.963867,0.793457,2.563476,-2.075195,junk
2914,0.216064,-0.130493,0.963989,0.976562,2.319336,-2.075195,junk
2925,0.214966,-0.129517,0.962402,1.098633,2.502441,-2.13623,junk
2937,0.214233,-0.128784,0.960449,1.403808,3.173828,-2.13623,junk
2948,0.214722,-0.129395,0.956909,1.953125,3.967285,-2.01416,junk
2959,0.216675,-0.129517,0.953247,2.807617,4.699707,-1.953125,junk
2970,0.21875,-0.129517,0.952515,3.845215,4.882812,-2.01416,junk
2981,0.220215,-0.133057,0.954712,4.394531,3.173828,-2.685547,junk
2993,0.221436,-0.137207,0.95874,3.479004,1.525879,-3.112793,junk
3004,0.220337,-0.139038,0.963379,2.075195,-0.12207,-3.417969,junk
3015,0.212402,-0.139648,0.970093,1.037598,-1.281738,-3.356933,junk
3026,0.20813,-0.142822,0.972534,0.793457,-1.708984,-2.990722,junk
3038,0.206055,-0.144165,0.976318,1.159668,-1.281738,-2.502441,junk
3049,0.206909,-0.142822,0.980713,1.89209,-0.244141,-1.953125,junk
3060,0.210205,-0.140137,0.981567,2.685547,0.915527,-1.464844,junk
3072,0.215942,-0.137085,0.979614,3.90625,2.258301,-0.854492,junk
3083,0.222046,-0.134521,0.976074,4.150391,2.319336,-0.854492,junk
3094,0.227295,-0.132324,0.971069,3.967285,2.258301,-0.915527,junk
3105,0.231812,-0.130005,0.967285,3.540039,2.13623,-1.159668,junk
3116,0.237061,-0.130737,0.964111,2.868652,1.831055,-1.525879,junk
3128,0.239624,-0.134033,0.963013,2.13623,1.464844,-1.770019,junk
3139,0.241577,-0.135254,0.963013,1.464844,1.037598,-1.953125,junk
3150,0.243164,-0.135986,0.963745,1.220703,0.671387,-2.075195,junk
3161,0.243164,-0.138916,0.964233,1.220703,0.610352,-2.258301,junk
3173,0.242432,-0.142334,0.965942,1.403808,0.610352,-2.319336,junk
3184,0.242065,-0.144409,0.968262,1.220703,0.549316,-2.197266,junk
3195,0.240967,-0.145508,0.969116,1.159668,0.488281,-2.075195,junk
3206,0.236084,-0.146484,0.969482,1.220703,0.427246,-1.953125,junk
3218,0.233398,-0.146362,0.96814,1.281738,0.305176,-1.831055,junk
3229,0.231323,-0.146851,0.966919,1.281738,0.244141,-1.586914,junk
3240,0.230835,-0.146118,0.966187,1.037598,0.244141,-1.281738,junk
3251,0.2323,-0.143066,0.96521,0.671387,0.244141,-1.037598,junk
3263,0.234985,-0.13855,0.965332,0.0,-0.427246,-1.159668,junk
3274,0.237549,-0.134033,0.967773,-0.061035,-0.732422,-1.770019,junk
3285,0.238892,-0.133301,0.970093,-0.061035,-0.915527,-2.441406,junk
3296,0.237305,-0.138428,0.971191,-0.305176,-1.281738,-2.746582,junk
3308,0.230713,-0.147217,0.976562,-0.671387,-1.770019,-2.685547,junk
3319,0.231079,-0.146729,0.980469,-0.976562,-1.89209,-2.319336,junk
3330,0.231812,-0.14563,0.983398,-0.854492,-1.831055,-1.89209,junk
3341,0.231812,-0.145386,0.984131,-0.427246,-1.708984,-1.525879,junk
3353,0.230957,-0.14624,0.983398,0.0,-1.464844,-1.281738,junk
3364,0.22998,-0.147095,0.9823,0.610352,-0.549316,-0.915527,junk
3375,0.230713,-0.14502,0.980957,0.244141,0.305176,-0.610352,junk
3386,0.2323,-0.140259,0.978638,-0.244141,1.281738,-0.366211,junk
3397,0.234497,-0.135132,0.974731,-0.488281,1.89209,-0.366211,junk
3409,0.235718,-0.133179,0.973511,-0.549316,1.953125,-0.610352,junk
3420,0.232422,-0.137573,0.974976,-0.793457,1.647949,-0.915527,junk
3431,0.228027,-0.141113,0.973511,-1.220703,1.586914,-0.976562,junk
3442,0.224731,-0.140259,0.969849,-1.342773,1.770019,-0.793457,junk
3454,0.224121,-0.137085,0.966187,-0.915527,2.075195,-0.671387,junk
3465,0.225586,-0.134766,0.963623,1.037598,2.380371,-0.671387,junk
3476,0.227051,-0.134766,0.962769,2.01416,2.319336,-0.793457,junk
3487,0.228149,-0.136719,0.961182,2.624511,2.197266,-1.037598,junk
3499,0.231567,-0.141602,0.958008,2.563476,1.953125,-1.220703,junk
3510,0.231079,-0.141602,0.957886,1.770019,1.708984,-1.342773,junk
3521,0.228516,-0.140625,0.956543,0.732422,1.525879,-1.403808,junk
3532,0.22583,-0.140137,0.954712,-0.061035,1.464844,-1.464844,junk
3543,0.224487,-0.138306,0.953125,-0.366211,1.342773,-1.525879,junk
3555,0.224609,-0.136108,0.953247,0.671387,0.488281,-1.281738,junk
3566,0.225708,-0.13623,0.955933,1.525879,0.12207,-1.159668,junk
3577,0.22644,-0.140503,0.958374,2.01416,-0.183105,-1.037598,junk
3588,0.226074,-0.14624,0.960083,1.953125,-0.488281,-0.915527,junk
3599,0.225952,-0.148682,0.963379,1.220703,-0.671387,-0.732422,junk
3611,0.227417,-0.14624,0.9646,0.183105,-0.549316,-0.671387,junk
3622,0.229858,-0.141479,0.964844,-0.793457,-0.244141,-0.671387,junk
3633,0.232178,-0.135132,0.963623,-1.159668,-0.061035,-0.671387,junk
3644,0.233887,-0.129761,0.962769,-0.732422,-0.12207,-0.488281,junk
3656,0.235474,-0.127441,0.963135,1.708984,-1.647949,-0.305176,junk
3667,0.236572,-0.127075,0.963013,2.868652,-2.502441,-0.366211,junk
3678,0.236328,-0.12854,0.962158,3.479004,-3.234863,-0.610352,junk
3689,0.234131,-0.131714,0.962524,3.479004,-3.601074,-0.854492,junk
3701,0.228516,-0.135498,0.96875,2.929687,-3.601074,-1.098633,junk
3712,0.227905,-0.13501,0.972534,2.13623,-3.234863,-1.220703,junk
3723,0.228516,-0.132812,0.975952,1.342773,-2.807617,-1.403808,junk
3734,0.229858,-0.130493,0.980469,0.915527,-2.502441,-1.647949,junk
3746,0.231201,-0.131104,0.983887,0.854492,-2.319336,-1.953125,junk
3757,0.231812,-0.134521,0.984985,1.159668,-1.89209,-2.746582,junk
3768,0.231445,-0.138062,0.984131,1.342773,-1.403808,-2.929687,junk
3780,0.22998,-0.141724,0.981934,1.647949,-0.732422,-2.746582,junk
3791,0.228882,-0.148071,0.977661,1.953125,-0.305176,-2.380371,junk
3802,0.230591,-0.149658,0.977539,2.01416,-0.183105,-2.13623,junk
3813,0.2323,-0.150146,0.977051,1.89209,-0.244141,-2.01416,junk
3824,0.232788,-0.149658,0.977173,1.647949,-0.671387,-2.01416,junk
3836,0.231323,-0.14917,0.977905,1.464844,-1.159668,-2.01416,junk
3847,0.228882,-0.150024,0.978394,1.281738,-1.342773,-1.770019,junk
3858,0.225708,-0.152222,0.978882,1.220703,-1.159668,-1.403808,junk
3869,0.222046,-0.152832,0.97998,1.159668,-0.854492,-1.098633,junk
3881,0.221069,-0.150391,0.981201,1.159668,-0.244141,-0.854492,junk
3892,0.227417,-0.144897,0.976562,1.342773,0.671387,-0.671387,junk
3903,0.228516,-0.148071,0.973633,1.708984,1.403808,-0.610352,junk
3915,0.22644,-0.151611,0.974121,1.708984,1.403808,-0.549316,junk
3926,0.223145,-0.152344,0.976318,1.220703,1.159668,-0.427246,junk
3937,0.222046,-0.14978,0.976562,0.549316,1.037598,-0.366211,junk
3948,0.223511,-0.144531,0.974487,0.12207,1.037598,-0.244141,junk
3960,0.225098,-0.140747,0.972534,0.549316,0.793457,-0.061035,junk
3971,0.225098,-0.140991,0.971802,1.159668,0.549316,0.183105,junk
3982,0.225586,-0.143188,0.969116,1.586914,0.671387,0.366211,junk
3993,0.227905,-0.143799,0.966919,1.647949,0.976562,0.549316,junk
4005,0.230591,-0.1427,0.967041,1.586914,1.403808,0.610352,junk
4016,0.232788,-0.140625,0.968262,1.464844,1.770019,0.427246,junk
4027,0.234009,-0.142578,0.968628,1.159668,1.89209,0.12207,junk
4038,0.233765,-0.144531,0.96875,-0.244141,1.098633,-0.488281,junk
4050,0.234131,-0.139648,0.969971,-0.610352,0.305176,-0.488281,junk
4061,0.235596,-0.134888,0.971436,-0.183105,-0.488281,-0.305176,junk
4072,0.23645,-0.135498,0.972046,0.793457,-0.976562,-0.12207,junk
4083,0.232422,-0.141479,0.972656,1.708984,-0.976562,0.061035,junk
4095,0.230469,-0.144531,0.973389,2.319336,-0.610352,0.061035,junk
4106,0.230347,-0.148071,0.976562,2.380371,0.0,0.183105,junk
4117,0.232178,-0.148193,0.980591,1.89209,0.915527,0.549316,junk
4128,0.234619,-0.143066,0.981689,0.915527,2.01416,0.915527,junk
4139,0.23645,-0.137085,0.979614,-0.549316,3.540039,0.610352,junk
4151,0.236938,-0.134277,0.977051,-0.549316,3.417969,0.12207,junk
4162,0.23645,-0.13501,0.975342,-0.183105,2.929687,-0.305176,junk
