ax,ay,az,gx,gy,gz,label
0.057739,-1.319458,0.672241,22.949217,-35.766602,-22.094725,junk
0.116455,-1.092407,0.598877,-6.530761,-39.0625,-24.841307,junk
0.150269,-1.06311,0.522827,-4.455566,-33.508301,-33.38623,junk
0.147095,-1.160522,0.512939,20.080564,-25.207518,-37.04834,junk
0.138916,-1.331299,0.559814,10.19287,-21.667479,-32.043457,junk
0.141968,-1.317505,0.585937,-51.757809,-10.986327,-17.333984,junk
0.151367,-1.32019,0.63916,-102.783195,3.540039,-7.324218,junk
0.174438,-1.358765,0.811523,-117.309563,19.53125,2.441406,junk
0.201416,-1.226318,0.82605,-156.066895,66.28418,37.597656,junk
0.207153,-1.156006,0.83252,-170.776352,107.055656,69.580078,junk
0.218994,-1.079712,0.79541,-164.672836,123.168938,79.040527,junk
0.230469,-0.978027,0.773071,-148.620605,148.864746,84.83886,junk
0.242676,-0.946045,0.749756,-130.737305,174.743637,88.378899,junk
0.299805,-0.916382,0.672119,-127.80761,186.218246,96.008293,junk
0.409546,-0.883911,0.613647,-137.695312,195.25145,120.23925,junk
0.478271,-0.864502,0.590698,-155.700684,180.786118,140.563965,junk
0.608521,-0.797119,0.539185,-166.625961,167.785629,147.460937,junk
0.701538,-0.645142,0.553223,-181.945786,138.000488,156.738281,junk
0.741821,-0.601318,0.560669,-177.917465,116.21093,165.771469,junk
0.830811,-0.501709,0.521851,-168.945297,108.5205,175.659164,junk
0.86084,-0.290283,0.44165,-158.203125,109.252922,178.405746,junk
0.8396,-0.196899,0.384277,-114.013664,122.924797,184.020981,junk
0.792847,-0.073975,0.225708,-57.983395,130.79834,185.729965,junk
0.805542,0.054687,0.05603,-32.714844,124.02343,181.76268,junk
0.831909,0.122803,-0.009033,19.714355,88.806145,158.447266,junk
0.856445,0.187134,-0.091309,93.566887,25.878904,112.243645,junk
0.808105,0.063599,-0.070923,122.497551,-7.263183,90.026848,junk
0.754639,-0.101685,0.066162,143.737793,-48.889156,74.035645,junk
0.733276,-0.160889,0.126343,116.760246,-52.917477,94.421379,junk
0.738159,-0.126709,0.309692,90.820305,-46.508785,105.895988,junk
0.801514,-0.023437,0.439819,58.959957,-30.395506,105.468742,junk
0.817383,-0.002563,0.430786,63.415524,-26.30615,88.562004,junk
0.81189,0.082031,0.372803,75.439453,-30.761717,80.566399,junk
0.799561,0.109253,0.352173,123.718254,-45.227047,64.819336,junk
0.805786,0.046265,0.273682,141.723633,-56.823727,59.448238,junk
0.803955,-0.135498,0.325073,138.85498,-96.67968,57.434078,junk
0.78894,-0.15564,0.412354,111.572258,-132.629395,53.100582,junk
0.695068,-0.021851,0.529297,104.61425,-139.160156,48.278805,junk
0.678467,-0.056519,0.522339,131.896973,-133.544922,37.109375,junk
0.672607,-0.2229,0.534302,143.737793,-125.610344,38.269043,junk
0.661377,-0.301758,0.586304,114.135735,-110.717766,52.551266,junk
0.670654,-0.291382,0.614624,33.325195,-116.821281,61.584469,junk
0.647705,-0.117676,0.689209,4.638672,-129.272461,59.814449,junk
0.607422,-0.094604,0.735962,-15.441894,-155.578613,39.550781,junk
0.556641,-0.039063,0.781128,-40.283199,-149.047852,22.888182,junk
0.517212,0.005493,0.817383,-39.001465,-127.746574,21.057127,junk
0.518677,-0.029541,0.791138,-18.615723,-83.312981,24.658201,junk
0.515503,-0.036255,0.749878,-20.019531,-75.317383,24.902342,junk
0.480225,-0.018799,0.84021,-31.98242,-77.880859,20.812986,junk
0.444824,-0.05249,0.884766,-42.724606,-80.810539,8.483887,junk
0.369873,-0.154663,0.992187,-58.105465,-85.510246,1.159668,junk
0.342529,-0.12854,0.953369,-94.360344,-98.205559,-6.958007,junk
0.366333,-0.072021,0.866699,-113.708488,-106.323235,-11.901855,junk
0.441895,0.010742,0.670288,-119.079582,-109.436028,-12.878417,junk
0.485474,0.048706,0.609497,-130.554199,-123.840324,-10.253905,junk
0.492432,0.071045,0.598267,-141.357422,-145.874023,-11.413573,junk
0.451294,0.119507,0.579956,-143.737793,-156.799316,-12.756347,junk
0.379028,0.140015,0.599243,-145.874023,-174.377426,-12.512206,junk
0.200806,0.224365,0.721924,-134.155273,-183.837875,-7.995605,junk
0.019653,0.240234,0.821899,-129.638672,-184.631332,-4.150391,junk
