timestamp,ax,ay,az,gx,gy,gz,label
79,0.08143520715459805,0.020706182278984384,0.5222582946421259,-0.09268770774159611,-0.004499307358772625,0.07097480243676174,junk
90,0.0760094671775028,0.012843776958125764,0.5543809033554734,-0.102627103849219,-0.02692173769681163,0.053910965217814036,junk
102,0.07135837936799756,0.01698170665500861,0.5869640445244808,-0.10386952454594571,-0.053420981141130836,0.04253506338391865,junk
113,0.06321818200037196,0.015327890363379759,0.6044041266616706,-0.04920287139886092,-0.07788182638161036,0.036847096935075666,junk
124,0.05159204987859161,-0.015288044838618951,0.6039454739303196,-0.025596827271371445,-0.05851699334933089,0.025471195101180306,junk
135,0.04732828815288139,-0.06824066688103987,0.5929302894806611,-0.019384703431865102,-0.028960152599252147,0.010303336343916681,junk
147,0.035702156031101044,-0.125327829652533,0.5695258421115996,-0.03491500285269456,0.0016159039513472541,-0.008656510400505796,junk
158,0.03376552561212616,-0.13029266749523036,0.5603471483116538,-0.06349075012296367,0.02505755008990694,-0.01624042424724227,junk
169,0.0217520674065508,-0.11002325101934428,0.5539222506241225,-0.09268770774159611,0.04646078132602611,-0.002968543951662782,junk
180,0.012837217871335264,-0.08395869958713567,0.5520876396987185,-0.10386952454594571,0.06276800035394524,0.012199314805600815,junk
192,0.013611870038925198,-0.08106452107678523,0.5596591692146273,-0.08088468058888318,0.06582561435830558,0.025471195101180306,junk
203,0.010513261368565372,-0.1265681918712546,0.5754920870677799,-0.016899851860475282,0.051556793534226146,0.036847096935075666,junk
214,0.0008237596657599018,-0.18117801917311518,0.5927009631149854,-0.017521072386775038,0.0637872161544659,0.04443104184560279,junk
225,-0.0003382185856249556,-0.1977263489928363,0.6053214321243725,-0.03243015128130474,0.08926724379826444,0.05770292214118228,junk
237,0.012837217871335264,-0.1774535435491394,0.6087632073338136,-0.03864227512081109,0.1147472881406638,0.07097480243676174,junk
248,0.024850676076910626,-0.1592513974377896,0.6000431662652186,-0.028702879013188215,0.1341121211729433,0.0899346181173936,junk
259,0.02601582913226111,-0.1671104137908374,0.5860467390617787,-0.011308948547268693,0.15245775510330292,0.11458240024686844,junk
270,0.04190254817578614,-0.1832452895376513,0.5692965157459242,0.010433464535130712,0.1677457750293022,0.1392301823763433,junk
281,0.06941857414505714,-0.22296060331141956,0.5608058010430047,0.037766791108673106,0.1708033890336626,0.16956593095466113,junk
293,0.07910807584786263,-0.25274624139979335,0.5518583133330431,0.0501910286097494,0.1626497628211022,0.20748559337971548,junk
304,0.07988272801545256,-0.25936489553411957,0.5291418450610083,0.0004940786054442416,0.1381889342792235,0.2719490163959288,junk
315,0.0887975775506681,-0.258537987388305,0.5052768652362871,-0.014415010467021866,0.1147472881406638,0.3003887554487719,junk
